index,seed,N,baseline_last_clear_s,c_last_clear_s,delta_c_minus_baseline_s
2371,1713002371,11,8816.98234,8816.98234,0.0
2372,1713002372,11,12600.465173,12600.465173,0.0
2373,1713002373,14,11185.517408,11185.517408,0.0
2374,1713002374,12,1948.117631,1939.680835,-8.436796000000186
2375,1713002375,16,11453.752806,11453.752806,0.0
2376,1713002376,11,10531.939065,11372.531406,840.5923409999996
2377,1713002377,14,6943.787181,6943.787181,0.0
2378,1713002378,11,1327.047143,1315.11737,-11.929773000000068
2379,1713002379,11,15642.941541,15598.972988,-43.96855300000061
2380,1713002380,16,8334.573761,10362.933801,2028.3600399999996
2381,1713002381,12,9693.662941,9693.662941,0.0
2382,1713002382,15,8156.16758,8865.284029,709.1164490000001
2383,1713002383,14,8976.056645,8976.056645,0.0
2384,1713002384,13,9810.777237,9533.628355,-277.1488819999995
2385,1713002385,14,11939.95816,12030.811189,90.85302899999988
2386,1713002386,11,3438.297964,1846.097957,-1592.200007
2387,1713002387,14,8936.545388,8936.545388,0.0
2388,1713002388,15,10272.744216,9521.096406,-751.6478099999986
2389,1713002389,11,7313.775111,7362.690398,48.91528699999981
2390,1713002390,13,8231.71662,8223.937062,-7.77955799999836
2391,1713002391,15,10004.683514,10004.683514,0.0
2392,1713002392,14,9262.649764,9181.145149,-81.50461499999983
2393,1713002393,14,8091.915891,8160.689015,68.77312400000028
2394,1713002394,12,9340.457086,9382.448992,41.99190599999929
2395,1713002395,10,9370.036967,9370.036967,0.0
2396,1713002396,15,10052.475392,9885.555517,-166.9198749999996
2397,1713002397,12,11422.000112,11422.000112,0.0
2398,1713002398,14,4900.465104,4900.465104,0.0
2399,1713002399,13,10951.345925,10951.345925,0.0
2400,1713002400,12,11053.241853,10062.518351,-990.7235019999989
2401,1713002401,10,5717.84469,5717.84469,0.0
2402,1713002402,14,4111.014933,4089.838163,-21.176770000000488
2403,1713002403,16,9513.563018,9513.563018,0.0
2404,1713002404,11,9732.15825,5948.78751,-3783.3707400000003
2405,1713002405,13,10044.030931,10044.030931,0.0
2406,1713002406,12,9389.238418,10272.782058,883.5436399999999
2407,1713002407,11,9623.214142,9623.214142,0.0
2408,1713002408,16,6462.016942,6310.070886,-151.94605599999977
2409,1713002409,10,12894.866191,12841.167698,-53.69849299999987
2410,1713002410,14,2785.561727,6345.692233,3560.130506
2411,1713002411,10,6579.606654,6579.606654,0.0
2412,1713002412,12,12849.340822,12175.57642,-673.7644020000007
2413,1713002413,13,9998.182739,8367.478664,-1630.7040749999996
2414,1713002414,14,10119.508308,9973.6226,-145.8857079999998
2415,1713002415,16,16302.343593,16504.08379,201.740197000001
2416,1713002416,15,9571.28338,10210.079009,638.7956289999984
2417,1713002417,10,9221.236327,9055.733774,-165.50255300000026
2418,1713002418,10,10607.144681,10897.873111,290.728430000001
2419,1713002419,11,9423.392502,9423.785221,0.392718999999488
2420,1713002420,14,6674.615014,7544.508376,869.8933619999998
2421,1713002421,14,10229.883072,10229.883072,0.0
2422,1713002422,16,5330.089653,5926.46939,596.3797370000002
2423,1713002423,12,8035.590894,8035.590894,0.0
2424,1713002424,12,9903.619406,9013.320085,-890.2993210000004
2425,1713002425,13,7793.352023,7788.681465,-4.67055800000071
2426,1713002426,15,2221.599143,2217.587435,-4.011707999999999
2427,1713002427,15,11770.067169,11770.067169,0.0
2428,1713002428,13,6513.035637,10289.805417,3776.7697799999996
2429,1713002429,14,10301.199697,9091.520798,-1209.6788990000005
2430,1713002430,13,10119.859308,10120.492192,0.6328840000005584
2431,1713002431,10,9907.121991,9907.121991,0.0
2432,1713002432,10,9805.367443,8320.269058,-1485.0983849999993
2433,1713002433,13,10518.318779,10594.702181,76.3834020000013
2434,1713002434,16,2611.70057,2602.901637,-8.798933000000034
2435,1713002435,14,9886.036436,9454.210134,-431.8263019999995
2436,1713002436,10,10214.336572,10564.671763,350.3351910000001
2437,1713002437,11,6742.667391,6742.667391,0.0
2438,1713002438,12,1637.379835,4819.928111,3182.5482760000004
2439,1713002439,13,11411.78768,11836.059408,424.2717279999997
2440,1713002440,15,7577.707273,7472.115529,-105.59174400000029
2441,1713002441,10,9154.023703,9154.023703,0.0
2442,1713002442,13,11476.258639,12198.028431,721.769792000001
2443,1713002443,16,9372.372239,9337.643616,-34.72862300000088
2444,1713002444,12,9334.088545,9321.978971,-12.109574000000066
2445,1713002445,16,8129.021237,8129.021237,0.0
2446,1713002446,11,8541.551447,8541.551447,0.0
2447,1713002447,10,11575.928733,11575.928733,0.0
2448,1713002448,16,9858.470532,9580.441407,-278.0291249999991
2449,1713002449,12,7716.832087,7716.832087,0.0
2450,1713002450,11,5884.469758,5884.469758,0.0
2451,1713002451,11,12827.361941,12827.361941,0.0
2452,1713002452,11,9900.693209,6277.04402,-3623.649188999999
2453,1713002453,14,9364.475736,9310.526857,-53.94887899999958
2454,1713002454,13,1610.104528,1423.474853,-186.62967500000013
2455,1713002455,10,9690.190134,7643.540609,-2046.6495250000007
2456,1713002456,10,11036.849622,10175.488107,-861.3615150000005
2457,1713002457,15,11320.952501,11320.952501,0.0
2458,1713002458,16,1741.226663,1760.126003,18.899340000000166
2459,1713002459,15,8717.313563,8717.313563,0.0
2460,1713002460,15,9958.268873,10696.084408,737.8155349999997
2461,1713002461,16,7243.789538,7243.789538,0.0
2462,1713002462,12,10075.891742,10159.464396,83.5726539999996
2463,1713002463,10,12107.359141,12326.469239,219.1100979999992
2464,1713002464,13,9287.563003,7315.221076,-1972.3419269999995
2465,1713002465,14,10620.3557,10620.3557,0.0
2466,1713002466,16,1689.578079,1626.632612,-62.94546699999978
2467,1713002467,15,9067.264622,9120.486071,53.221448999998756
2468,1713002468,15,8521.837582,7019.156884,-1502.6806980000001
2469,1713002469,13,11472.676707,11472.676707,0.0
2470,1713002470,12,1636.065685,1573.486607,-62.57907799999998
2471,1713002471,10,9600.858528,9600.858528,0.0
2472,1713002472,12,12160.16366,11979.347323,-180.8163370000002
2473,1713002473,12,10737.842406,9578.434678,-1159.4077280000001
2474,1713002474,12,5806.599577,5784.316256,-22.283320999999887
2475,1713002475,10,10693.153136,11804.888263,1111.735127
2476,1713002476,10,6501.459621,6457.528134,-43.931486999999834
2477,1713002477,14,8936.718955,8936.718955,0.0
2478,1713002478,13,10330.034095,10216.062848,-113.97124700000131
2479,1713002479,14,10248.09504,9970.482286,-277.61275399999977
2480,1713002480,10,11352.692074,10993.046421,-359.6456530000014
2481,1713002481,12,9712.788358,9712.788358,0.0
2482,1713002482,16,2446.732916,2110.736125,-335.99679100000003
2483,1713002483,13,10127.727574,10098.313173,-29.414400999999998
2484,1713002484,11,14209.218702,14209.218702,0.0
2485,1713002485,11,8866.22588,8843.47694,-22.748939999999493
2486,1713002486,12,10078.680068,10885.210438,806.5303700000004
2487,1713002487,15,15744.434801,15744.434801,0.0
2488,1713002488,14,7617.874821,7527.292369,-90.58245200000056
2489,1713002489,10,7766.204274,7766.204274,0.0
2490,1713002490,14,9657.657865,9624.768118,-32.88974699999926
2491,1713002491,10,8254.825086,8254.825086,0.0
2492,1713002492,14,8334.119402,6949.28045,-1384.838952
2493,1713002493,15,7793.881278,7793.881278,0.0
2494,1713002494,14,5292.82449,2569.366914,-2723.457576
2495,1713002495,15,9197.425169,9197.425169,0.0
2496,1713002496,16,11126.147386,9189.692385,-1936.4550010000003
2497,1713002497,11,9485.667724,9485.667724,0.0
2498,1713002498,14,3216.288939,3492.548658,276.25971900000013
2499,1713002499,10,10942.389088,10942.389088,0.0
2500,1713002500,12,8819.332958,5301.634174,-3517.698784000001
2501,1713002501,11,8827.43255,8827.43255,0.0
2502,1713002502,13,1179.463065,1185.003334,5.54026900000008
2503,1713002503,16,8525.659325,8566.953539,41.294213999999556
2504,1713002504,15,9589.198962,7559.99282,-2029.206142
2505,1713002505,16,7680.854428,7680.854428,0.0
2506,1713002506,11,1342.152712,1342.152712,0.0
2507,1713002507,11,8647.673047,8636.922209,-10.75083799999993
2508,1713002508,14,13609.744407,14909.949046,1300.2046389999996
2509,1713002509,14,8399.333758,8399.333758,0.0
2510,1713002510,12,6653.634408,6648.059753,-5.574655000000348
2511,1713002511,14,8838.829369,8804.515741,-34.31362799999988
2512,1713002512,14,7904.288882,9315.538617,1411.2497350000003
2513,1713002513,16,6306.462907,6283.592255,-22.87065200000052
2514,1713002514,16,2857.353172,2783.985554,-73.36761800000022
2515,1713002515,11,9535.099531,9530.068294,-5.031236999999237
2516,1713002516,16,7356.304087,9224.103465,1867.7993779999997
2517,1713002517,12,7651.484269,7651.484269,0.0
2518,1713002518,13,2576.966732,2584.177176,7.21044400000028
2519,1713002519,12,10905.96933,10767.66582,-138.30350999999973
2520,1713002520,10,12811.621146,12811.621146,0.0
2521,1713002521,15,9060.257854,9060.257854,0.0
2522,1713002522,12,7814.500107,4098.85426,-3715.645847
2523,1713002523,11,10516.408558,10476.263227,-40.145330999999715
2524,1713002524,13,7145.942523,7145.942523,0.0
2525,1713002525,16,7072.13532,7072.13532,0.0
2526,1713002526,15,9874.223105,12675.426708,2801.2036030000017
2527,1713002527,13,9306.871931,9306.871931,0.0
2528,1713002528,12,9947.809466,9995.598075,47.78860899999927
2529,1713002529,14,10054.670303,10054.670303,0.0
2530,1713002530,11,1638.08133,1638.08133,0.0
2531,1713002531,15,11550.572951,11180.604622,-369.96832899999936
2532,1713002532,11,11319.130084,11319.130084,0.0
2533,1713002533,11,8537.379392,8537.379392,0.0
2534,1713002534,15,5482.433568,5385.462589,-96.97097900000063
2535,1713002535,11,14939.286477,14939.286477,0.0
2536,1713002536,12,9337.600367,9337.600367,0.0
2537,1713002537,13,5424.699745,5424.699745,0.0
2538,1713002538,16,2953.375667,2966.612131,13.236464000000069
2539,1713002539,10,9127.358163,9127.358163,0.0
2540,1713002540,12,9272.482101,9333.504286,61.02218499999981
2541,1713002541,14,13525.020318,13525.020318,0.0
2542,1713002542,13,6400.854274,2730.226353,-3670.6279210000002
2543,1713002543,16,7999.192299,7999.192299,0.0
2544,1713002544,14,11749.739128,11991.860651,242.12152300000162
2545,1713002545,10,9684.14335,9684.14335,0.0
2546,1713002546,12,4534.677414,4534.677414,0.0
2547,1713002547,12,13569.30501,13633.372271,64.06726100000014
2548,1713002548,16,6833.469977,9972.780586,3139.310609000001
2549,1713002549,15,9418.866401,9418.866401,0.0
2550,1713002550,16,4592.279034,4592.279034,0.0
2551,1713002551,16,6307.966703,6276.246493,-31.720210000000407
2552,1713002552,11,11757.767246,11757.767246,0.0
2553,1713002553,13,13534.93459,14290.111685,755.1770949999991
2554,1713002554,11,5861.92648,6045.648251,183.72177099999953
2555,1713002555,10,9699.699436,9699.699436,0.0
2556,1713002556,12,10493.525792,10344.775738,-148.7500540000001
2557,1713002557,15,10565.720573,10207.936154,-357.7844189999996
2558,1713002558,10,9885.258918,11206.50751,1321.248592
2559,1713002559,10,13630.575889,13630.575889,0.0
2560,1713002560,13,7546.821014,7546.821014,0.0
2561,1713002561,12,7661.865902,7661.865902,0.0
2562,1713002562,16,1495.705597,1495.705597,0.0
2563,1713002563,10,7791.072916,7791.072916,0.0
2564,1713002564,12,9427.377699,8791.468342,-635.9093570000005
2565,1713002565,15,10368.797111,10368.797111,0.0
2566,1713002566,15,2508.606425,2333.672208,-174.934217
2567,1713002567,13,10301.03004,10301.03004,0.0
2568,1713002568,12,10051.049831,10051.049831,0.0
2569,1713002569,13,6699.995962,6699.995962,0.0
2570,1713002570,16,3051.53668,3051.53668,0.0
2571,1713002571,16,17969.676208,17068.832258,-900.8439500000022
2572,1713002572,13,6706.451221,6556.192272,-150.25894900000003
2573,1713002573,16,8828.053705,8828.053705,0.0
2574,1713002574,13,2305.650311,2705.892233,400.24192200000016
2575,1713002575,10,9277.975921,9277.975921,0.0
2576,1713002576,12,4397.549112,8232.185793,3834.636681000001
2577,1713002577,15,10005.54742,10005.54742,0.0
2578,1713002578,14,2782.580454,2902.389498,119.80904400000009
2579,1713002579,12,9804.021431,9804.021431,0.0
2580,1713002580,15,9473.225651,8430.282949,-1042.9427020000003
2581,1713002581,16,7108.5654,7108.5654,0.0
2582,1713002582,12,4519.572958,1666.638367,-2852.9345909999997
2583,1713002583,12,10490.193912,10490.193912,0.0
2584,1713002584,14,5491.474307,5580.724917,89.25060999999914
2585,1713002585,11,10251.582112,10251.582112,0.0
2586,1713002586,16,5611.4243,5731.543682,120.11938200000077
2587,1713002587,13,9519.776551,8283.75463,-1236.0219210000014
2588,1713002588,15,6783.303777,4654.147628,-2129.1561490000004
2589,1713002589,13,7991.162791,7991.162791,0.0
2590,1713002590,16,3531.336551,3521.158507,-10.178043999999772
2591,1713002591,13,11543.480264,11543.480264,0.0
2592,1713002592,11,12348.357684,13725.532632,1377.1749479999999
2593,1713002593,14,8099.432481,8099.432481,0.0
2594,1713002594,10,1142.192948,1164.06789,21.874942000000146
2595,1713002595,14,12660.873623,12660.873623,0.0
2596,1713002596,12,9380.104162,9380.104162,0.0
2597,1713002597,11,8623.180425,8669.139894,45.959468999999444
2598,1713002598,13,4527.655784,1411.435445,-3116.2203389999995
2599,1713002599,10,9964.332357,9964.332357,0.0
2600,1713002600,16,4818.270422,4818.270422,0.0
2601,1713002601,10,12671.965603,12571.111788,-100.8538150000004
2602,1713002602,10,3847.404096,3837.015006,-10.389090000000124
2603,1713002603,14,12433.728247,12502.937594,69.2093470000018
2604,1713002604,16,6158.071498,6217.606567,59.53506899999957
2605,1713002605,15,6087.157531,6087.157531,0.0
2606,1713002606,13,6202.731063,6131.480399,-71.25066400000014
2607,1713002607,12,10985.334054,10982.557754,-2.7763000000013562
2608,1713002608,10,3885.227519,7675.685408,3790.4578890000003
2609,1713002609,11,10025.563989,8608.660454,-1416.9035349999995
2610,1713002610,12,11815.621554,12029.222001,213.6004470000007
2611,1713002611,11,9247.604815,9247.604815,0.0
2612,1713002612,16,5048.036516,5308.802428,260.76591199999984
2613,1713002613,14,6939.659381,6939.659381,0.0
2614,1713002614,13,9081.882186,2773.100884,-6308.781302000001
2615,1713002615,16,10183.5205,10183.5205,0.0
2616,1713002616,11,7967.452235,7967.452235,0.0
2617,1713002617,15,10195.536227,10290.729871,95.19364399999904
2618,1713002618,11,1198.478263,1140.810336,-57.66792699999996
2619,1713002619,14,9614.910765,9495.933054,-118.97771100000136
2620,1713002620,14,7054.415978,8314.995714,1260.5797360000006
2621,1713002621,14,7033.627555,7033.627555,0.0
2622,1713002622,11,11764.874771,11477.129526,-287.74524500000007
2623,1713002623,16,10353.392537,10353.392537,0.0
2624,1713002624,16,7722.766606,8131.101288,408.3346819999997
2625,1713002625,14,8462.481325,8462.481325,0.0
2626,1713002626,15,7767.507365,7767.507365,0.0
2627,1713002627,13,10180.543731,10134.368809,-46.17492200000015
2628,1713002628,10,10286.623585,10367.491756,80.86817100000007
2629,1713002629,15,6853.330353,6806.700721,-46.62963200000013
2630,1713002630,14,9418.678001,3102.436495,-6316.241506
2631,1713002631,16,7384.712461,7384.712461,0.0
2632,1713002632,10,9441.90303,9029.997839,-411.90519099999983
2633,1713002633,16,8962.342479,8962.342479,0.0
2634,1713002634,15,10296.07221,10175.08935,-120.98286000000007
2635,1713002635,11,9201.508685,9164.996316,-36.512369000000035
2636,1713002636,15,10308.538934,8777.76894,-1530.7699940000002
2637,1713002637,10,11388.741593,11374.69317,-14.048423000000184
2638,1713002638,12,3300.759479,3300.759479,0.0
2639,1713002639,12,9558.206358,9632.950153,74.74379500000032
2640,1713002640,13,12664.704972,12643.125666,-21.579305999999633
2641,1713002641,15,6099.246414,6099.246414,0.0
2642,1713002642,14,2490.896435,2226.573802,-264.3226330000002
2643,1713002643,10,12669.370002,12632.549387,-36.820615000000544
2644,1713002644,15,9571.577143,9577.790809,6.213665999999648
2645,1713002645,11,9922.058471,9922.058471,0.0
2646,1713002646,12,2600.325428,2895.156475,294.83104699999967
2647,1713002647,16,9247.649223,9247.649223,0.0
2648,1713002648,13,10863.404293,9132.002159,-1731.402134
2649,1713002649,11,11995.5386,11995.5386,0.0
2650,1713002650,14,3302.528558,3206.296743,-96.2318150000001
2651,1713002651,11,9181.051848,9181.051848,0.0
2652,1713002652,12,11319.288201,11766.194842,446.9066410000014
2653,1713002653,14,8346.256252,8346.256252,0.0
2654,1713002654,13,1380.355252,1385.171621,4.816368999999895
2655,1713002655,11,11701.832876,11886.347769,184.51489299999957
2656,1713002656,16,6448.203271,5895.895724,-552.3075470000003
2657,1713002657,11,9016.65221,9016.65221,0.0
2658,1713002658,16,3954.437027,3972.269177,17.832150000000183
2659,1713002659,13,9494.799152,8969.077202,-525.7219499999992
2660,1713002660,11,8618.395262,8618.395262,0.0
2661,1713002661,14,11867.944027,11867.944027,0.0
2662,1713002662,14,2946.787502,3003.343454,56.55595199999971
2663,1713002663,15,10681.095164,10681.095164,0.0
2664,1713002664,12,10176.736072,10037.697114,-139.03895799999918
2665,1713002665,10,9621.873628,9621.873628,0.0
2666,1713002666,13,9013.229062,5687.006424,-3326.222638
2667,1713002667,11,10289.003371,10434.455656,145.4522849999994
2668,1713002668,13,9186.120781,9186.120781,0.0
2669,1713002669,10,8948.99174,8948.99174,0.0
2670,1713002670,11,9537.381311,2877.836512,-6659.544798999999
2671,1713002671,16,7567.828081,7567.828081,0.0
2672,1713002672,13,5945.246356,6387.347154,442.1007980000004
2673,1713002673,12,11635.742445,11669.587526,33.84508099999948
2674,1713002674,14,1803.778855,1803.778855,0.0
2675,1713002675,12,9135.808808,9135.808808,0.0
2676,1713002676,14,13325.095012,13429.031453,103.93644099999983
2677,1713002677,12,7087.49298,7148.43329,60.940309999999954
2678,1713002678,14,9330.734883,9387.996033,57.26115000000027
2679,1713002679,10,13157.793301,13157.793301,0.0
2680,1713002680,11,9707.311719,9707.311719,0.0
2681,1713002681,15,12433.749602,12433.749602,0.0
2682,1713002682,16,6475.70714,6472.99101,-2.716130000000703
2683,1713002683,12,7310.368127,7310.368127,0.0
2684,1713002684,13,5256.640355,5256.640355,0.0
2685,1713002685,11,11259.455311,11478.204102,218.74879099999998
2686,1713002686,13,4760.463831,4063.790238,-696.673593
2687,1713002687,10,9900.80338,9888.463947,-12.33943299999919
2688,1713002688,12,8804.462301,8270.29244,-534.1698610000003
2689,1713002689,13,9730.522991,9730.522991,0.0
2690,1713002690,14,4196.715678,1926.198065,-2270.5176129999995
2691,1713002691,10,10434.54027,10434.54027,0.0
2692,1713002692,12,7501.711451,7553.243162,51.53171099999963
2693,1713002693,14,8112.01099,8022.393935,-89.61705499999971
2694,1713002694,16,4085.647226,9170.151181,5084.503954999999
2695,1713002695,11,10043.269631,10043.269631,0.0
2696,1713002696,11,9634.01727,8619.287306,-1014.7299640000001
2697,1713002697,16,12397.408302,12915.867485,518.4591830000008
2698,1713002698,13,2242.127866,2129.031639,-113.096227
2699,1713002699,12,11683.970226,10391.138129,-1292.8320969999986
2700,1713002700,15,11233.852083,10445.514373,-788.3377099999998
2701,1713002701,15,6952.136238,7050.35663,98.22039200000017
2702,1713002702,15,8834.387189,8769.073389,-65.3137999999999
2703,1713002703,15,12663.385129,12714.260995,50.875866000000315
2704,1713002704,10,10129.518398,9958.532301,-170.98609700000088
2705,1713002705,14,9159.924611,9242.450141,82.52552999999898
2706,1713002706,13,9528.848149,9935.994477,407.1463280000007
2707,1713002707,10,7117.347206,7117.347206,0.0
2708,1713002708,10,6047.94186,7213.853277,1165.9114170000003
2709,1713002709,14,10532.776979,10643.351898,110.57491900000059
2710,1713002710,15,2810.15717,2745.178772,-64.97839799999974
2711,1713002711,14,9396.328079,10048.291377,651.9632979999988
2712,1713002712,16,10263.364524,12243.702789,1980.3382650000003
2713,1713002713,11,9055.649489,9055.649489,0.0
2714,1713002714,12,5076.743978,5143.301018,66.55703999999969
2715,1713002715,14,15009.064512,15009.064512,0.0
2716,1713002716,11,8764.84315,9131.569547,366.72639699999854
2717,1713002717,13,6039.233293,6039.233293,0.0
2718,1713002718,13,1342.201755,1342.201755,0.0
2719,1713002719,11,8932.725123,8932.725123,0.0
2720,1713002720,14,10381.013257,10175.077957,-205.935300000001
2721,1713002721,10,10439.653343,10439.653343,0.0
2722,1713002722,10,5220.312707,5552.9415,332.62879299999986
2723,1713002723,10,10238.54634,10238.54634,0.0
2724,1713002724,11,11061.591038,10763.801677,-297.789361000001
2725,1713002725,16,7081.40088,7081.40088,0.0
2726,1713002726,12,8420.078119,5491.225792,-2928.8523269999996
2727,1713002727,14,14034.074626,14034.074626,0.0
2728,1713002728,13,7876.3021,7857.146721,-19.15537899999981
2729,1713002729,16,5404.90368,5404.90368,0.0
2730,1713002730,11,5190.818062,7856.983255,2666.165193
2731,1713002731,13,9775.467269,9775.467269,0.0
2732,1713002732,13,11118.833459,10940.983389,-177.8500699999986
2733,1713002733,16,8327.26215,8327.26215,0.0
2734,1713002734,13,2731.472572,2745.897119,14.424547000000075
2735,1713002735,16,9628.984574,9628.984574,0.0
2736,1713002736,12,8992.914081,8984.126943,-8.787138000001505
2737,1713002737,10,7662.130745,7662.130745,0.0
2738,1713002738,12,7157.041069,6505.405505,-651.6355640000002
2739,1713002739,15,10876.061824,10876.061824,0.0
2740,1713002740,16,6337.414094,6337.479492,0.06539800000064133
2741,1713002741,12,8072.499223,8072.499223,0.0
2742,1713002742,13,11876.904409,11526.628394,-350.2760150000013
2743,1713002743,15,8566.212718,8515.59996,-50.61275800000112
2744,1713002744,12,7675.421748,9383.544359,1708.1226109999998
2745,1713002745,12,11501.485705,11501.485705,0.0
2746,1713002746,15,3761.739469,3761.739469,0.0
2747,1713002747,12,11223.865768,11276.67395,52.80818200000067
2748,1713002748,12,8473.870921,8455.848078,-18.02284299999883
2749,1713002749,14,9270.441992,9270.441992,0.0
2750,1713002750,10,9790.020473,9790.020473,0.0
2751,1713002751,15,6822.188528,6822.188528,0.0
2752,1713002752,10,8930.720038,8643.340311,-287.37972699999955
2753,1713002753,14,8829.980351,8666.243106,-163.73724500000026
2754,1713002754,12,8871.200752,8871.580701,0.3799490000001242
2755,1713002755,15,9984.890924,9984.890924,0.0
2756,1713002756,14,6722.666878,4669.754097,-2052.912781
2757,1713002757,11,10443.812848,10443.812848,0.0
2758,1713002758,14,3989.413875,7992.343216,4002.929341
2759,1713002759,14,9149.377283,9149.377283,0.0
2760,1713002760,15,11054.524454,10980.586212,-73.93824200000017
2761,1713002761,12,9072.426844,9072.426844,0.0
2762,1713002762,10,4533.354026,4602.268042,68.91401599999972
2763,1713002763,15,10039.114444,9701.374376,-337.740068000001
2764,1713002764,13,9056.274851,9276.580192,220.30534099999932
2765,1713002765,16,5921.513397,5921.513397,0.0
2766,1713002766,14,8614.745019,8558.829404,-55.91561499999989
2767,1713002767,11,9380.383699,9380.383699,0.0
2768,1713002768,10,11552.411109,11222.214416,-330.19669299999987
2769,1713002769,13,10746.163356,10746.163356,0.0
2770,1713002770,15,1326.33434,1359.876304,33.54196399999978
2771,1713002771,13,13506.135625,13588.220447,82.0848219999989
2772,1713002772,12,11853.838492,11873.239413,19.40092099999856
2773,1713002773,15,7866.500702,7866.500702,0.0
2774,1713002774,11,1231.365763,1137.414286,-93.95147700000007
2775,1713002775,16,5123.273731,5123.273731,0.0
2776,1713002776,11,8736.482649,9423.464595,686.9819459999999
2777,1713002777,16,8610.672296,8610.672296,0.0
2778,1713002778,12,10043.118169,10170.624812,127.50664300000062
2779,1713002779,13,9391.048259,9391.048259,0.0
2780,1713002780,10,7119.337811,9220.784409,2101.4465979999995
2781,1713002781,12,9383.200908,9425.142894,41.941985999999815
2782,1713002782,10,2596.945897,2637.585865,40.63996799999995
2783,1713002783,16,11932.570428,11932.570428,0.0
2784,1713002784,15,13424.37607,13066.254608,-358.121462000001
2785,1713002785,16,9688.479055,9687.48217,-0.996885000000475
2786,1713002786,11,1961.924079,3119.156581,1157.2325020000003
2787,1713002787,13,13355.480009,13228.998246,-126.48176300000159
2788,1713002788,13,5737.461794,5635.233381,-102.22841299999982
2789,1713002789,16,10693.837907,10693.837907,0.0
2790,1713002790,12,9696.322452,9696.322452,0.0
2791,1713002791,14,9201.567843,9201.567843,0.0
2792,1713002792,10,8391.790566,9136.269245,744.4786789999998
2793,1713002793,13,11120.134391,11120.134391,0.0
2794,1713002794,13,5287.696841,5311.451855,23.7550140000003
2795,1713002795,16,10411.290576,10411.290576,0.0
2796,1713002796,10,10492.434078,7733.037076,-2759.3970020000006
2797,1713002797,15,8233.665043,9619.947815,1386.2827719999987
2798,1713002798,14,9042.547916,9164.840599,122.29268299999967
2799,1713002799,12,13651.612444,13651.612444,0.0
2800,1713002800,15,10148.679696,7647.663081,-2501.0166149999995
2801,1713002801,12,8827.046682,8791.577293,-35.469388999999865
2802,1713002802,12,10216.530096,10479.692585,263.1624890000003
2803,1713002803,10,8352.916511,8285.123407,-67.79310400000031
2804,1713002804,14,10259.722875,8811.43148,-1448.2913950000002
2805,1713002805,16,8087.471281,8087.471281,0.0
2806,1713002806,10,2441.741577,2418.899248,-22.84232899999961
2807,1713002807,13,8778.945769,8764.709661,-14.236107999999149
2808,1713002808,11,11547.3141,11121.358962,-425.95513799999935
2809,1713002809,16,6963.678582,6963.678582,0.0
2810,1713002810,13,8385.980066,8517.150467,131.1704009999994
2811,1713002811,16,8253.389812,8235.694459,-17.69535299999916
2812,1713002812,12,9907.369688,10092.756929,185.38724099999854
2813,1713002813,14,8241.266342,8291.66456,50.39821799999845
2814,1713002814,12,11368.935709,11582.59341,213.6577010000001
2815,1713002815,12,8939.82503,8939.82503,0.0
2816,1713002816,14,10750.34598,10970.041688,219.69570799999929
2817,1713002817,10,10569.598698,10569.598698,0.0
2818,1713002818,15,2383.717103,2383.717103,0.0
2819,1713002819,11,9130.284945,9130.284945,0.0
2820,1713002820,14,11953.492684,12424.081369,470.5886849999988
2821,1713002821,15,7612.714982,7706.778156,94.06317399999989
2822,1713002822,10,2666.454803,1584.944144,-1081.510659
2823,1713002823,12,18783.271715,18498.996345,-284.2753699999994
2824,1713002824,10,7796.087567,7290.365878,-505.72168899999997
2825,1713002825,16,4055.183716,4055.183716,0.0
2826,1713002826,10,1598.823821,3334.264458,1735.4406370000002
2827,1713002827,10,9528.838724,9528.838724,0.0
2828,1713002828,14,10062.874656,9753.183356,-309.6913000000004
2829,1713002829,15,11167.788313,11167.788313,0.0
2830,1713002830,12,1447.2091,1447.2091,0.0
2831,1713002831,14,8292.75653,8196.158586,-96.59794400000101
2832,1713002832,11,10223.805283,10169.066704,-54.738578999998936
2833,1713002833,12,10389.213852,10389.213852,0.0
2834,1713002834,16,1555.151197,1568.197356,13.046158999999989
2835,1713002835,15,7733.007086,7691.012182,-41.994903999999224
2836,1713002836,13,5700.450298,5609.618118,-90.83217999999943
2837,1713002837,13,11665.535541,11665.535541,0.0
2838,1713002838,15,8604.868208,9452.670404,847.8021960000005
2839,1713002839,12,10124.796904,8477.07484,-1647.7220640000014
2840,1713002840,14,5495.134604,5920.989229,425.85462499999994
2841,1713002841,11,9869.866028,9869.866028,0.0
2842,1713002842,12,9252.250441,9235.146912,-17.10352899999998
2843,1713002843,10,10458.049221,10458.049221,0.0
2844,1713002844,11,12831.563848,13158.09765,326.5338019999999
2845,1713002845,11,5617.08134,5618.743146,1.6618060000000696
2846,1713002846,16,1964.262707,1849.019039,-115.24366800000007
2847,1713002847,10,15388.267703,15354.936628,-33.331075000000055
2848,1713002848,14,9195.011754,9192.525416,-2.4863379999987956
2849,1713002849,11,11557.953859,11557.953859,0.0
2850,1713002850,15,10083.472389,10272.538765,189.06637599999885
2851,1713002851,13,8745.576599,8720.399195,-25.177404000000024
2852,1713002852,13,10442.601097,8328.343878,-2114.257219000001
2853,1713002853,16,9249.379438,11025.250176,1775.8707379999996
2854,1713002854,13,1390.315715,1341.850978,-48.464737000000014
